"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002246923;1;49;"Outras aplicações e Investimentos";"TITULAR DA EMPRESA A.R.S RIBEIRO MEI";"20000,00";"17/09/2024";"14:56:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002248673;6;23;"Embarcação";"Barco a motor ";"150000,00";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002289085;3;23;"Embarcação";"2 VOADEIRA";"30000,00";"17/09/2024";"14:56:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002289085;4;23;"Embarcação";"O1 LANCHA";"120000,00";"17/09/2024";"14:56:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002294878;2;41;"Caderneta de poupança";"CADERNETA DE POUPANÇA";"8395,05";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002294878;4;49;"Outras aplicações e Investimentos";"TOP 7649 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIO";"1796,45";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002295485;4;23;"Embarcação";"Tipo lancha em aluminio 11,50mt, na cor: Branca, Registro 0220093245";"70000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002295485;5;29;"Outros bens móveis";"Motor Popa Marca: Yamaha 250HP, série n° 6P21034809";"80000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002305785;1;19;"Outros bens imóveis";"COTAS IMOBILIARIA AQUALAND SUITES E EMPREENDIMENTOS SPE LTDA. ESTRADA DO ATALAIA.";"4724,16";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30001996272;2;13;"Terreno";"TERRENO URBANO";"15000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002002477;3;13;"Terreno";"MEDINDO 12X25";"5000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002002477;2;13;"Terreno";"MEDINDO 12X25";"5000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002002478;3;13;"Terreno";"TERRENO";"100000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002002479;1;13;"Terreno";"MEDINDO 31 HECTARES";"20000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002002479;2;13;"Terreno";"MEDINDO 400M²";"10000,00";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004877;4;13;"Terreno";"rural";"50000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004878;1;13;"Terreno";"rural ";"200000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004879;1;13;"Terreno";"urbano";"30000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004882;1;13;"Terreno";"urbano";"38000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004882;3;13;"Terreno";"urbano";"30000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004883;1;13;"Terreno";"urbano";"20000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004884;1;13;"Terreno";"medindo 12x30";"30000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002004895;3;59;"Outros créditos e poupança vinculados";"CEF - POUPANCA - CONTA 0008725642993 - RECUPERADO DA CONTA ANTIGA 00000005004-0";"88,15";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002004901;2;13;"Terreno";"TERRENO URBANO SITUADO NO RESIDENCIAL PALMEIRAS LOCALIZADO NA AV ERAS S/N, LOTE 104, QUADRA 20, BAIRRO INFRAERO, NA CIDADE DE MACARA, ESTADO DO AMAPA";"80000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002004901;9;64;"Dinheiro em espécie - moeda estrangeira";"EUR 45,410 (QUARENTA E CINCO MIL E QUATROCENTOS E DEZ EUROS), SENDO QUE 25.000,00 (VINTE E CINCO MIL EUROS) CONVERTIDOS EM REAIS NO VALOR DE R$ 150.000,00,ADQUIRIDOS ATRAVES DA VENDA DE 1,080 GRAMAS";"272460,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004938;2;13;"Terreno";"terreno rural";"80000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004946;2;13;"Terreno";"TERRENO MEDINDO 100X500";"60000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002004947;2;13;"Terreno";"terreno rural no carmo do macacoari";"5000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002005007;5;95;"Consórcio não contemplado";"BB CONSÓRCIO DE AUTOMÓVEIS";"72205,74";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002005011;1;99;"OUTROS BENS E DIREITOS";"TITULAR DA FIRMA INDIVIDUAL - J M C VITERBINO EPP CNPJ: 14.071.015/0001-55";"15000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002005020;1;13;"Terreno";"LOTE MEDINDO 8X20";"80000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002007324;3;13;"Terreno";"TERRENO RURAL";"5000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002007325;2;13;"Terreno";"TERRENO RURAL MEDINDO 500X1000";"60000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002007331;1;13;"Terreno";"IMÓVEL RURAL MEDINDO 495 HECTARES";"500000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002007331;2;13;"Terreno";"IMÓVEL URBANO";"100000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002008304;2;13;"Terreno";"RURAL";"40000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002007323;1;13;"Terreno";"LOTE 06 E 07, LOTEAMENTO JARDIM EUROPA";"130000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002014972;1;99;"OUTROS BENS E DIREITOS";"CNPJ: 00.360.305/0001-04";"180,06";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002015402;2;13;"Terreno";"TERRENO RURAL";"60000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002015402;3;2;"Prédio comercial";"IMÓVEL COMERCIAL";"30000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002019429;2;13;"Terreno";"02 LOTES, QUADRA 21, LOTE 56 E 57 NO LOTEAMENTO FLORESTA TROPICAL-MACAPÁ-FORAM PAGAS 38 PARCELAS DE 776,16";"139708,80";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002019433;1;13;"Terreno";"MEDINDO 15X30 LOCALIZADO NO ASSENTAMENTO NAZARE MINEIRO";"15000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002019433;2;13;"Terreno";"MEDINDO 10X13 LOCALIZADO NO BAIRRO SARNEY";"10000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025382;1;13;"Terreno";"TERRENO RURAL";"50000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06114";"FERREIRA GOMES";30002025388;2;2;"Prédio comercial";"PONTO COMERCIAL";"150000,00";"17/09/2024";"17:51:01"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002025757;1;13;"Terreno";"TERRENO URBANO";"20000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06084";"PEDRA BRANCA DO AMAPARI";30002032043;1;99;"OUTROS BENS E DIREITOS";"60% CAPITAL SOCIAL EMPRESA JR GOLDEN SHOP LTDA";"60000,00";"18/09/2024";"09:16:06"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036983;2;2;"Prédio comercial";"Um predio comercial no centro";"500000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036983;3;13;"Terreno";"Um terreno no bairro goiabal";"200000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002036985;1;13;"Terreno";"Sitio da Paz no municipio de Ferreira Gomes";"100000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037101;2;13;"Terreno";"Terreno Rural São Pedro do Caranã";"30000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037139;2;13;"Terreno";"LOTE URBANO EM CONDOMINIO RESIDENCIAL";"28448,42";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037142;1;13;"Terreno";"terreno";"15000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037142;2;13;"Terreno";"TERRENO";"20000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037142;4;32;"Quotas ou quinhões de capital";"CAPITAL SOCIAL";"105000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037148;2;13;"Terreno";"Terreno Urbano";"85000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06050";"MACAPÁ";30002037148;3;13;"Terreno";"Terreno Urbano";"70000,00";"18/09/2024";"14:41:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039994;4;13;"Terreno";"TERRENO";"20000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002039996;1;13;"Terreno";"PROPIEDADE RURAL";"40000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040426;1;13;"Terreno";"TERRENO";"40000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040428;2;13;"Terreno";"TERRENO";"15000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040434;2;13;"Terreno";"TERRENO COM CASA";"120000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040435;5;13;"Terreno";"TERRENO";"180000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06076";"MAZAGÃO";30002040435;6;13;"Terreno";"TERRENO";"180000,00";"19/09/2024";"07:46:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06033";"CALÇOENE";30002042489;3;99;"OUTROS BENS E DIREITOS";"APARELHO CELULAR XIAOMI POCCO";"1801,80";"18/09/2024";"11:39:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002048495;3;32;"Quotas ou quinhões de capital";"Quotas acionárias na Sociedade Empresarial Ultramed Serviços de Saúde, localizada em Santana-AP, em nome de Enaim de Paula de Araújo.";"25000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002054564;1;99;"OUTROS BENS E DIREITOS";"espaço grande";"150000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06157";"SANTANA";30002054565;2;99;"OUTROS BENS E DIREITOS";"carro honda civic ";"90000,00";"18/09/2024";"11:35:27"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002057988;1;13;"Terreno";"MEDINDO 15X30";"25000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06017";"AMAPÁ";30002049321;1;99;"OUTROS BENS E DIREITOS";"CNPJ: 34.307.606/0001-96";"100000,00";"18/09/2024";"11:36:46"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002057986;3;13;"Terreno";"RURAL ";"50000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002057991;3;13;"Terreno";"BAIRRO MANOEL CORTES";"10000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002057991;4;13;"Terreno";"LOCALIZADO NA RUA 1. DE DEZEMBRO";"16000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06025";"PORTO GRANDE";30002057992;1;13;"Terreno";"RURAL NA COLÔNIA AGRICOLA DO MATAPI, LINHA A";"120000,00";"18/09/2024";"10:02:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002058945;2;13;"Terreno";"Loteamento Floresta Tropical, Quadra 11, Lote 36";"72000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06092";"OIAPOQUE";30002058948;2;13;"Terreno";"área de 23 hectares";"500000,00";"18/09/2024";"10:43:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097618;4;13;"Terreno";"NO MUNICIPIO DE SANTANA";"80000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097618;3;13;"Terreno";"EM LARANJAL DO JARI";"40000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097625;1;2;"Prédio comercial";"ALVENARIA DOIS PAVIMENTO EM LARANJAL DO JARI";"400000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097626;2;99;"OUTROS BENS E DIREITOS";"EMPRESA O C. NASCIMENTO";"60000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097721;1;13;"Terreno";"LOTE EM TARTAGURALZINHO AP ";"60000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097727;1;13;"Terreno";"10X30 LOCALIZADO NO ASSENTAMENTO NAZARÉ MINEIRO ";"10000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097756;2;13;"Terreno";"LOCALIZADO NO BAIRRRO SAMAUMA";"9000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002097861;2;99;"OUTROS BENS E DIREITOS";"CNPJ: 00360305/0001-04";"43838,23";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06122";"VITÓRIA DO JARI";30002097868;1;99;"OUTROS BENS E DIREITOS";"CNPJ: 00.360.305/0001-04";"740,68";"17/09/2024";"12:33:19"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097962;1;13;"Terreno";"15x30 Zona Urbana";"50000,00";"25/09/2024";"03:59:21"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097962;2;13;"Terreno";"400x1000";"50000,00";"25/09/2024";"03:59:21"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097963;1;13;"Terreno";"250x1000 Zona Rural";"10000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097963;2;13;"Terreno";"10x30 Zona Urbana";"20000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002097964;1;13;"Terreno";"20x30";"6000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098739;1;13;"Terreno";"TERRENO MEDINDO 50X1000M NA COMUNIDADE DE IPIXUNA GRANDE";"50000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098743;2;13;"Terreno";"IMÓVEL LOCALIZADO NA COMUNIDADE DO IPIXUNA GRANDE";"30000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098744;1;13;"Terreno";"TERRENO RURAL 300 HA, ";"500000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098744;4;13;"Terreno";"RESIDENCIA RURAL";"60000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098744;5;99;"OUTROS BENS E DIREITOS";"CRIAÇÃO DE BUBALINO - 25 CABEÇAS";"75000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098744;6;99;"OUTROS BENS E DIREITOS";"CRIAÇÃO DE PORCOS  - 40 CABEÇAS";"20000,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06041";"ITAUBAL";30002098744;7;99;"OUTROS BENS E DIREITOS";"CRIAÇÃO DE FRANGO CAIPIRA";"2500,00";"18/09/2024";"08:39:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06173";"TARTARUGALZINHO";30002098751;4;13;"Terreno";"rural com casa";"30000,00";"17/09/2024";"14:56:39"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002098821;2;13;"Terreno";"TERRENO TIPO CHACARA";"1000000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06106";"SERRA DO NAVIO";30002098821;5;13;"Terreno";"TERRENO CONDOMINIO DOS MEDICOS";"80000,00";"18/09/2024";"09:26:05"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002100261;3;2;"Prédio comercial";"GALPÃO EM ALVENARIA EM LARANJAL DO AJRI";"200000,00";"17/09/2024";"09:55:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"AP";"06130";"LARANJAL DO JARI";30002100262;2;13;"Terreno";"EM LARANJAL DO JARI MEDINDO 10 X 30";"50000,00";"17/09/2024";"09:55:44"
